systemId,id,STATE
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4005000015,4006000018,AR
5905000024,5906000024,MS
1405250001,1406000213,MS
1405000057,1406000046,MS
1405000056,1406000047,MS
5905000029,5906000029,MS
1805000534,1806000133,ND
1805000535,1806000134,ND
5705000072,5706000058,MN
1805000546,1806000098,ND
1805200568,1806000101,ND
1805400528,1806000128,ND
1805500528,1806000129,ND
1805600528,1806000130,ND
1805000703,1806000116,ND
1805000704,1806000114,ND
1805000705,1806000113,ND
1805000706,1806000112,ND
1805000707,1806000111,ND
1805000708,1806000110,ND
1805000709,1806000109,ND
5705000003,5706000004,MN
5705000049,5706000016,ND
5705000015,5706000019,MN
5705000017,5706000038,MN
5705000026,5706000039,ND
5705000036,5706000045,ND
5705000037,5706000044,ND
5705000038,5706000049,ND
5705000030,5706000006,ND
5705000029,5706000011,ND
5705000032,5706000009,ND
5705000031,5706000008,ND
5705000034,5706000007,ND
5705000033,5706000010,ND
1805100568,1806000100,ND
1805000503,1806000021,CO
1805000763,1806000173,SD
1805000758,1806000148,SD
3605000096,3606000033,KS
3605000220,3606000232,KS
4705000114,4706000136,NE
3605000092,3606000017,KS
3605000040,3606000003,KS
3605000039,3606000026,KS
3605000047,3606000037,KS
3605000050,3606000239,NE
4705000103,4706000033,SD
4705000155,4706000123,NE
4705000140,4706000113,NE
3605000121,3606000030,MO
4705000096,4706000042,NE
4705000153,4706000041,NE
1805000022,1806000186,SD
1805000023,1806000188,SD
3605000129,3606000117,MO
1805000817,1806000268,UT
1805000816,1806000269,WY
4705000068,4706000057,NE
4705000069,4706000058,NE
3605000066,3606000041,KS
4705000154,4706000117,NE
4705000061,4706000110,NE
5605810001,5606000046,MO
4705000038,4706000069,IA
4705000039,4706000153,IA
1805000553,1806000043,CO
3605000051,3606000031,MO
1805000508,1806000025,CO
1805001316,1806000143,SD
1805000009,1806000141,SD
4705000024,4706000141,IA
4705000117,4706000017,CO
3605000095,3606000040,NE
3605000119,3606000002,KS
4705000050,4706000091,MT
4705000118,4706000092,CO
4705000119,4706000093,CO
4705000157,4706000137,CO
1805000820,1806000189,SD
1805000733,1806000122,ND
3605000091,3606000042,KS
3605000137,3606000136,KS
3605000123,3606000135,KS
3605000205,3606000217,KS
3605000204,3606000216,KS
4705000051,4706000118,MT
4705000060,4706000102,NE
4705000059,4706000103,NE
4705000045,4706000098,MT
4705000112,4706000034,WY
3605000026,3606000133,MO
3605000099,3606000036,KS
1805001368,1806000108,ND
4705000046,4706000106,MT
4705000047,4706000107,MT
4705000022,4706000025,IA
4705000021,4706000024,IA
4705000102,4706000045,SD
4705000056,4706000063,NE
4705000143,4706000030,SD
4705000142,4706000029,SD
4705000062,4706000064,NE
1805000826,1806000138,SD
1805000827,1806000136,SD
1805000828,1806000137,SD
4705000159,4706000145,IA
4705000020,4706000111,IA
4705000018,4706000112,IA
1705000103,1706000309,NE
3605000052,3606000038,NE
4705000040,4706000021,MO
4705000144,4706000100,MO
4705000042,4706000152,MO
4705000029,4706000150,IA
4705000031,4706000149,IA
4705000032,4706000054,IA
4705000035,4706000077,IA
4705000033,4706000053,IA
4705000036,4706000076,IA
4705000034,4706000079,IA
4705000037,4706000075,IA
3605000020,3606000134,MO
3605000045,3606000018,KS
4705000151,4706000081,NE
4705000148,4706000074,NE
4705000149,4706000087,NE
4705000150,4706000097,NE
4705000147,4706000080,NE
4705000152,4706000089,NE
4705000146,4706000088,NE
4705000122,4706000133,NE
4705000008,4706000007,IA
4705000011,4706000010,IA
4705000012,4706000011,IA
4705000010,4706000009,IA
4705000009,4706000008,IA
4705000004,4706000003,IA
4705000001,4706000083,IA
4705000014,4706000013,IA
4705000007,4706000006,IA
4705000003,4706000002,IA
4705000002,4706000001,IA
4705000013,4706000012,IA
4705000016,4706000015,IA
4705000017,4706000016,IA
4705000015,4706000014,IA
4705000006,4706000005,IA
4705000005,4706000004,IA
1805000829,1806000088,MT
1805000836,1806000045,MT
1805000759,1806000174,SD
1805000761,1806000175,SD
3605000146,3606000152,MO
4705000070,4706000128,NE
4705000071,4706000129,NE
4705000049,4706000108,MT
1805000858,1806000089,MT
4705000101,4706000037,ND
4705000100,4706000036,ND
4705000099,4706000035,ND
3605000120,3606000027,KS
4705000158,4706000144,ND
3605000027,3606000043,KS
4705000057,4706000130,NE
1805000010,1806000140,SD
1805001306,1806000209,ND
3605000046,3606000144,MO
3605000098,3606000044,MO
3605000221,3606000233,MO
3605000097,3606000000,MO
3605000025,3606000004,MO
3605000219,3606000231,MO
3605000141,3606000005,MO
3605000063,3606000006,KS
3605000024,3606000007,MO
3605000006,3606000008,MO
3605000139,3606000010,MO
3605000094,3606000011,KS
3605000079,3606000012,MO
3605000218,3606000230,MO
3605000140,3606000013,MO
3605000138,3606000015,KS
3605000009,3606000220,NE
3605000207,3606000219,NE
1805001314,1806000004,CO
4705000127,4706000071,NE
4705000156,4706000115,NE
4705000125,4706000114,NE
4705000126,4706000072,NE
4705000124,4706000162,NE
4705000123,4706000131,NE
4705000166,4706000161,NE
4705000128,4706000132,NE
4705000129,4706000105,NE
3605000117,3606000028,MO
4705000054,4706000125,NE
4705000055,4706000124,NE
3605000065,3606000032,MO
1805000559,1806000024,CO
1805000507,1806000156,CO
4705000027,4706000019,SD
3605000044,3606000024,KS
3605000008,3606000021,KS
3605000209,3606000221,KS
3605000093,3606000020,KS
4705000065,4706000148,NE
4705000067,4706000127,NE
4705000066,4706000126,NE
4705000092,4706000085,NE
4705000083,4706000038,NE
4705000088,4706000068,NE
4705000087,4706000049,NE
4705000084,4706000048,NE
4705000086,4706000040,NE
4705000085,4706000039,NE
4705000089,4706000084,NE
4705000095,4706000086,NE
4705000090,4706000023,NE
4705000093,4706000052,NE
4705000137,4706000031,SD
4705000023,4706000135,IA
1705000298,1706000299,NE
4705000135,4706000151,IA
4705000043,4706000109,MT
3605000048,3606000035,KS
4705000094,4706000116,NE
4705000098,4706000090,ND
4705000097,4706000082,ND
4705000053,4706000062,NE
3605000021,3606000039,NE
4705000073,4706000096,NE
4705000074,4706000142,NE
4705000075,4706000143,NE
4705000025,4706000026,IA
4705000026,4706000018,IA
4705000108,4706000160,SD
4705000109,4706000027,SD
4705000106,4706000047,SD
4705000107,4706000066,SD
4705000113,4706000046,SD
4705000105,4706000028,SD
3605000213,3606000225,KS
3605000211,3606000223,KS
3605000212,3606000224,KS
3605000143,3606000023,KS
3605000210,3606000222,KS
3605000215,3606000227,KS
3605000214,3606000226,KS
3605000100,3606000022,KS
1805000007,1806000263,WY
3605000101,3606000019,KS
4705000138,4706000032,SD
1805001305,1806000210,ND
1805000757,1806000144,SD
1805000755,1806000154,SD
1805000756,1806000145,SD
1805000747,1806000152,SD
1805000750,1806000150,SD
1805100751,1806000149,SD
1805200751,1806000147,SD
1805000753,1806000146,SD
1805000743,1806000161,SD
1805000742,1806000162,SD
1805000745,1806000160,SD
1805000744,1806000158,SD
1805000748,1806000157,SD
1805000736,1806000167,SD
1805000735,1806000168,SD
1805000738,1806000166,SD
1805000739,1806000165,SD
1805000741,1806000164,SD
1805000740,1806000163,SD
4705000164,4706000158,NE
4705000048,4706000099,MT
4705000132,4706000138,NE
3605000124,3606000025,KS
4705000091,4706000122,NE
4705000044,4706000119,MT
4705000133,4706000104,NE
4705000052,4706000065,NE
1805000550,1806000278,SD
1805100015,1806000068,MT
1805300015,1806000069,MT
1705000268,1706000290,NE
4705000134,4706000101,CO
1805000863,1806000117,ND
1705000263,1706000115,NE
1805001361,1806000079,CO
1805001362,1806000080,CO
1805001360,1806000078,CO
4705000136,4706000055,NE
5905000003,5906000003,LA
5905000004,5906000004,AR
1705100142,1706000243,KS
5805000001,5806001001,KS
1705000018,1706000286,KS
1705000479,1706000362,KS
1705000480,1706000034,KS
5805000002,5806002001,KS
3705000021,3706000045,AR
5905000036,5906000036,LA
3705000033,3706000004,AR
3705000027,3706000023,MO
5905000009,5906000009,LA
3705000013,3706000031,AR
5805000003,5806005001,KS
2205000015,2206000014,CO
2205000016,2206000015,CO
3705000031,3706000035,AR
3705000016,3706000036,AR
5805000020,5806020001,KS
3705000023,3706000033,AR
3005000159,3006000137,TX
3005000128,3006000140,TX
3005000165,3006000150,TX
5805000004,5806070002,KS
5805000005,5806070001,KS
3705000015,3706000037,AR
5905000035,5906000035,LA
5805000006,5806008001,KS
5805000007,5806010001,OK
3705000017,3706000039,AR
5805000008,5806011001,KS
3705000009,3706000027,AR
2205000056,2206000056,CO
2205000026,2206000025,CO
2205000027,2206000026,CO
5805000009,5806000012,KS
5805000010,5806000010,KS
5805000011,5806000009,KS
5805000014,5806013001,OK
5805000015,5806014001,KS
3705000001,3706000042,AR
2205000030,2206000029,CO
3705000048,3706000008,AR
3005000166,3006000151,TX
5805000049,5806000047,KS
5805000016,5806000045,KS
5805000043,5806000044,KS
5805000047,5806000043,KS
5805000044,5806000046,KS
5805000017,5806000001,KS
3705000026,3706000026,MO
5805000018,5806018001,OK
5805000019,5806017001,KS
2205000031,2206000031,CO
2205000032,2206000030,CO
3705000004,3706000043,AR
3705000005,3706000001,AR
3705000012,3706000030,AR
3705000022,3706000046,AR
3705000011,3706000029,AR
5905000013,5906000013,LA
3705000062,3706000048,AR
5805000021,5806021001,OK
3705000063,3706000022,MO
3705000002,3706000044,AR
3705000003,3706000002,AR
5905000038,5906000038,LA
3705000024,3706000038,AR
2205000040,2206000039,CO
2205000041,2206000040,CO
2205000042,2206000041,CO
3005000127,3006000118,TX
3705000007,3706000040,AR
3705000040,3706000017,AR
3705000010,3706000032,AR
3705000061,3706000050,AR
1805001308,1806000026,CO
5805000023,5806023002,OK
5805000046,5806023001,OK
3705000008,3706000028,AR
3705000030,3706000025,AR
1705000109,1706000350,KS
5805000030,5806240011,KS
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
4405000516,4406000021,LA
3705000014,3706000034,AR
4005000015,4006000018,AR
1705000023,1706000314,KS
1705700023,1706000322,KS
5805000024,5806025001,KS
5805000025,5806240004,KS
5805000026,5806240001,KS
5805000027,5806240002,KS
5805000029,5806240003,KS
5805000035,5806240006,KS
5805000036,5806240009,KS
3005000099,3006000113,TX
3005000007,3006000007,TX
3005000098,3006000115,TX
3005000008,3006000008,TX
3005000009,3006000009,TX
3005000001,3006000001,TX
3005000010,3006000010,TX
3005000011,3006000011,TX
3005000100,3006000103,TX
3005000002,3006000002,TX
3005000155,3006000134,TX
3005000156,3006000133,TX
3005000158,3006000145,TX
3105000002,3106000004,TX
3005000118,3006000129,TX
3005000139,3006000149,TX
3005000164,3006000128,TX
3005000102,3006000109,TX
3005000103,3006000111,TX
3005000012,3006000012,TX
3005000013,3006000013,TX
3005000104,3006000104,TX
3005000014,3006000014,TX
3005000105,3006000105,TX
3005000113,3006000127,TX
3005000108,3006000112,TX
3105000006,3106000003,TX
3005000119,3006000123,TX
3005000162,3006000107,TX
3005000163,3006000110,TX
3005000125,3006000120,TX
3005000121,3006000121,TX
3005000015,3006000015,TX
3005000016,3006000016,TX
3105000003,3106000005,TX
3105000007,3106000007,TX
3005000017,3006000017,TX
3105000005,3106000001,TX
3005000006,3006000006,TX
3005000020,3006000020,TX
3005000021,3006000021,TX
2205000001,2206000001,CO
2205000002,2206000002,CO
2205000066,2206000066,NM
2205000065,2206000065,NM
2205000063,2206000063,NM
2205000062,2206000062,NM
2205000064,2206000064,NM
2205000058,2206000058,NM
2205000059,2206000059,NM
2205000061,2206000061,NM
2205000074,2206000074,NM
2205000075,2206000075,NM
2205000071,2206000071,NM
2205000060,2206000060,NM
2205000070,2206000070,NM
2205000069,2206000069,NM
2205000073,2206000073,NM
2205000072,2206000072,NM
2205000076,2206000076,NM
2205000077,2206000077,NM
2205000080,2206000080,NM
2205000003,2206000003,NM
2205000004,2206000004,NM
2205000008,2206000007,NM
2205000006,2206000052,NM
2205000007,2206000006,NM
2205000009,2206000008,NM
2205000010,2206000009,TX
2205000011,2206000010,TX
2205000012,2206000011,TX
2205000054,2206000054,TX
2205000055,2206000055,TX
2205000013,2206000012,TX
2205000014,2206000013,NM
2205000078,2206000078,NM
2205000079,2206000079,NM
2205000017,2206000016,NM
2205000020,2206000019,CO
2205000021,2206000020,NM
2205000028,2206000027,NM
2205000029,2206000028,NM
2205000033,2206000032,NM
2205000034,2206000033,TX
2205000037,2206000036,NM
2205000039,2206000038,TX
2205000046,2206000045,TX
2205000047,2206000046,TX
2205000053,2206000053,NM
2205000050,2206000049,NM
2205000051,2206000050,NM
2205000052,2206000051,NM
1805000835,1806000046,CO
1805000724,1806000030,CO
1805000725,1806000031,CO
2205000057,2206000022,NM
2205000025,2206000024,NM
2205000024,2206000023,NM
3805020006,3806020006,AZ
3805020008,3806130001,AZ
3805020009,3806140001,AZ
3805020010,3806020010,AZ
3805020011,3806020011,AZ
3805030008,3806330001,CA
2205000043,2206000042,NM
3805020015,3806020015,AZ
3805020027,3806020027,AZ
3805020026,3806020026,AZ
3805020021,3806020021,AZ
3805020019,3806020019,AZ
3805020017,3806020017,AZ
3805020022,3806020022,AZ
5205020051,5206020051,UT
1805000719,1806000250,WY
1805000720,1806000249,WY
5205020361,5206020361,UT
5205010371,5206010371,NV
5205020211,5206020211,UT
5205020212,5206020212,UT
6005000065,6006000065,WY
5505000001,5506000423,WA
5505000031,5506000391,WA
5505000032,5506000399,WA
6005000001,6006000009,ID
6005000479,6006000479,ID
5505000326,5506001028,WA
6005000420,6006000420,ID
6005000421,6006000421,ID
6005000425,6006000425,ID
6005000235,6006000235,ID
5505000049,5506000413,WA
6005000477,6006000477,ID
6005000002,6006000002,WA
6005000430,6006000430,ID
5005000028,5006040001,WA
5505000058,5506000546,ID
5505000002,5506000376,WA
5505000003,5506000375,WA
6005000255,6006000255,ID
5505000060,5506000425,WA
5505000005,5506000564,MT
5505000004,5506000563,MT
5505000006,5506000562,ID
6005000040,6006000030,WA
6005000041,6006000031,WA
6005000042,6006000032,WA
6005000043,6006000033,WA
5005000026,5006120001,WA
5005000024,5006130001,WA
5005000025,5006140001,WA
5005000022,5006110001,WA
6005000265,6006000265,ID
6005000005,6006000005,ID
6005000030,6006000006,WA
6005000031,6006000007,WA
6005000435,6006000435,ID
5505000007,5506000422,WA
5505000008,5506000421,WA
6005000280,6006000280,ID
6005000547,6006000547,WA
6005000555,6006000555,WA
6005000090,6006000090,WY
6005000540,6006000540,WA
6005000550,6006000550,WA
6005000295,6006000295,ID
6005000445,6006000445,ID
6005000499,6006000499,ID
6005000100,6006000100,WY
6005000300,6006000300,ID
6005000450,6006000450,ID
6005000130,6006000130,WY
6005000180,6006000180,WY
6005000018,6006000018,ID
6005000019,6006000019,ID
6005000020,6006000020,ID
6005000320,6006000320,ID
6005000325,6006000325,ID
5505000009,5506000377,WA
6005000465,6006000466,ID
6005000215,6006000215,WY
6005000150,6006000150,WY
6005000225,6006000225,ID
6005000008,6006000010,ID
6005000570,6006000570,ID
6005000575,6006000575,ID
6005000576,6006000576,ID
6005000705,6006000705,ID
6005000706,6006000706,ID
5505000152,5506000404,WA
6005000350,6006000350,ID
5505000010,5506000561,ID
5505000011,5506000424,WA
5505000043,5506001020,WA
6005000155,6006000155,WY
6005000029,6006000029,ID
6005000079,6006000079,ID
5505000153,5506000370,WA
6005000475,6006000475,ID
6005000009,6006000026,WA
6005000010,6006000027,WA
6005000035,6006000040,OR
6005000036,6006000041,OR
6005000037,6006000042,OR
6005000038,6006000043,OR
5505000186,5506000395,WA
6005000585,6006000585,ID
5505000189,5506000396,WA
5505000012,5506000497,WA
5505000013,5506000496,WA
5505000201,5506000582,MT
6005000595,6006000595,ID
5505000014,5506000495,WA
6005000610,6006000610,ID
6005000021,6006000021,ID
6005000022,6006000022,ID
6005000023,6006000023,ID
6005000024,6006000024,ID
6005000028,6006000025,ID
6005000625,6006000625,ID
6005000370,6006000370,ID
5505000078,5506000387,WA
6005000375,6006000375,ID
6005000190,6006000190,WY
5505000025,5506000452,WA
5505000026,5506000453,WA
5505000305,5506000714,WA
5505000027,5506000712,WA
6005000380,6006000380,ID
6005000630,6006000630,ID
6005000200,6006000200,WY
5505000017,5506000541,ID
5505000271,5506000571,MT
6005000495,6006000495,ID
5505000018,5506000431,WA
5505000019,5506000430,WA
6005000640,6006000640,ID
6005000395,6006000395,ID
6005000700,6006000700,ID
6005000210,6006000210,WY
6005000505,6006000505,ID
6005000015,6006000017,ID
5505000020,5506000371,WA
6005000400,6006000400,ID
6005000025,6006000035,OR
6005000026,6006000036,OR
6005000027,6006000037,OR
6005000665,6006000665,WA
6005000670,6006000670,WA
6005000675,6006000675,WA
5505000297,5506000397,WA
6005000013,6006000013,WA
5505000021,5506000531,WA
5505000022,5506000522,WA
6005000497,6006000497,ID
5305000002,5306010002,CA
5205000393,5206000393,CA
5205000392,5206000392,CA
5205000391,5206000391,CA
3805010046,3806010046,CA
3805010045,3806010045,CA
5205000293,5206000293,CA
5205002130,5206002130,CA
3805030024,3806330008,CA
5205000412,5206000412,CA
5205000411,5206000411,CA
5205000421,5206000421,CA
5205000424,5206000424,CA
5205000423,5206000423,CA
5205000422,5206000422,CA
3805030002,3806060001,CA
3805030003,3806070001,CA
3805010070,3806010070,CA
5205000431,5206000431,CA
3805010021,3806010021,CA
3805010025,3806010025,CA
5305000006,5306060001,CA
5305000009,5306070001,CA
5305000010,5306070002,CA
5305000008,5306070003,CA
3805010020,3806010020,CA
3805010029,3806010029,CA
3805010043,3806010043,CA
3805010057,3806010057,CA
3805010030,3806010030,CA
3805010042,3806010042,CA
3805010058,3806010058,CA
3805010063,3806010063,CA
3805010080,3806010080,CA
3805010083,3806010083,CA
3805010082,3806010082,CA
3805010079,3806100001,CA
5305000011,5306080001,CA
5305000012,5306080002,CA
5305000013,5306090001,CA
5205000133,5206000133,CA
5205000131,5206000131,CA
5205000521,5206000521,CA
5205002131,5206002131,CA
5305000014,5306100001,CA
5305000015,5306100002,CA
5205000662,5206000662,CA
5205001411,5206001411,CA
3805010076,3806010076,CA
3805010054,3806010054,CA
3805010073,3806010073,CA
3805010078,3806010078,CA
3805010026,3806010026,CA
3805010033,3806010033,CA
3805010044,3806010044,CA
3805010047,3806010047,CA
1905012031,1906003264,CA
5305000019,5306014001,CA
3805010081,3806010081,CA
3805010071,3806010071,CA
3805010072,3806010072,CA
5205000441,5206000441,CA
5205000631,5206000631,CA
5205000632,5206000632,CA
5205000633,5206000633,CA
5305000020,5306150001,CA
3805010056,3806010056,CA
5205000281,5206000281,CA
5205000283,5206000283,CA
5305000100,5306000100,CA
5305000050,5306000050,CA
5205000301,5206000301,CA
5205000302,5206000302,CA
5305000024,5306170003,CA
5305000025,5306170002,CA
5305000027,5306180001,CA
5305000028,5306180002,CA
5205000313,5206000313,CA
5205000311,5206000311,CA
5205000312,5206000312,CA
5205000641,5206000641,CA
5205000642,5206000642,CA
3805010069,3806010069,CA
5205001271,5206001271,CA
5205000651,5206000651,CA
5205000661,5206000661,CA
5205001151,5206001151,CA
5205000544,5206000544,CA
5205000741,5206000741,CA
5205000771,5206000771,CA
5205000801,5206000801,CA
5205000842,5206000842,CA
5205000841,5206000841,CA
5205001011,5206001011,CA
5205000923,5206000923,CA
5205000921,5206000921,CA
5205000922,5206000922,CA
5205000931,5206000931,CA
5205000941,5206000941,CA
5205001191,5206001191,CA
5205001201,5206001201,CA
5205001211,5206001211,CA
5205000981,5206000981,CA
5205001221,5206001221,CA
5205000991,5206000991,CA
5205001261,5206001261,CA
5205001281,5206001281,CA
5205001331,5206001331,CA
5205001341,5206001341,CA
5205001351,5206001351,CA
5205001012,5206001012,CA
5305000029,5306190001,CA
5305000030,5306190002,CA
5305000031,5306200001,CA
5305000032,5306200002,CA
3805010100,3806010100,CA
3805010101,3806010101,CA
3805010102,3806010102,CA
3805010104,3806010104,CA
3805010103,3806010103,CA
3805010105,3806010105,CA
3805010038,3806010038,CA
3805010050,3806010050,CA
1905031045,1906000783,CA
5305000033,5306210002,CA
5305000034,5306210001,CA
5205000381,5206000381,CA
5205000541,5206000541,CA
5205000561,5206000561,CA
5205000902,5206000902,CA
3805010067,3806010067,CA
3805010066,3806010066,CA
3805010068,3806010068,CA
3805010062,3806010062,CA
3805010074,3806010074,CA
3805010051,3806010051,CA
3805010061,3806010061,CA
3805010077,3806010077,CA
3805010035,3806010035,CA
3805010052,3806010052,CA
3805010028,3806010028,CA
3805010019,3806010019,CA
3805010049,3806010049,CA
3805010037,3806010037,CA
5305000037,5306230002,CA
5305000040,5306240003,CA
5305000038,5306240001,CA
5305000039,5306240002,CA
5305000043,5306270004,CA
5305000044,5306270002,CA
3805010015,3806010015,CA
3805030013,3806260001,CA
3805030015,3806290001,CA
3805030014,3806270001,CA
3805030012,3806250001,CA
3805010085,3806010085,CA
3805010096,3806010096,CA
3805010092,3806010092,CA
3805010094,3806010094,CA
3805010087,3806310001,CA
3805010088,3806300001,CA
3805010089,3806010089,CA
3805010002,3806010002,CA
3805010097,3806010097,CA
5205000134,5206000134,CA
5305000042,5306260001,CA
3805010086,3806010086,CA
5205001091,5206001091,CA
5205000903,5206000903,CA
3805010023,3806010024,CA
5305000045,5306270001,CA
5305000046,5306270003,CA
5205000413,5206000413,CA
